code	sse	code	volunit	decimal_point	name	pre_close	sse	sec
510050	sh	510050	100.0	3.0	50ETF	2178.0037500858307	sh	etf_cn
510060	sh	510060	100.0	3.0	央企ETF	66.01037502288818	sh	etf_cn
510090	sh	510090	100.0	3.0	ESG建信	1090.0093750953674	sh	etf_cn
510100	sh	510100	100.0	3.0	SZ50ET	1.2669999599456787	sh	etf_cn
510110	sh	510110	100.0	3.0	周期ETF	6722.001374959946	sh	etf_cn
510120	sh	510120	100.0	3.0	非周ETF	6210.006375074387	sh	etf_cn
510130	sh	510130	100.0	3.0	中盘ETF	5.39900016784668	sh	etf_cn
510150	sh	510150	100.0	3.0	消费ETF	4096.503499984741	sh	etf_cn
510160	sh	510160	100.0	3.0	产业升级	14848.501437485218	sh	etf_cn
510170	sh	510170	100.0	3.0	商品ETF	18944.50293749571	sh	etf_cn
510180	sh	510180	100.0	3.0	180ETF	5762.009749889374	sh	etf_cn
510190	sh	510190	100.0	3.0	上证50基	5634.0090000629425	sh	etf_cn
510200	sh	510200	100.0	3.0	上证券商	32000.501718759537	sh	etf_cn
510210	sh	510210	100.0	3.0	综指ETF	24064.50281250477	sh	etf_cn
510230	sh	510230	100.0	3.0	金融ETF	30464.50215625763	sh	etf_cn
510270	sh	510270	100.0	3.0	国企ETF	1.2120000123977661	sh	etf_cn
510290	sh	510290	100.0	3.0	380ETF	1.9850000143051147	sh	etf_cn
510300	sh	510300	100.0	3.0	300ETF	7554.015249967575	sh	etf_cn
510310	sh	510310	100.0	3.0	HS300E	1.840999960899353	sh	etf_cn
510330	sh	510330	100.0	3.0	华夏300	7618.005625009537	sh	etf_cn
510350	sh	510350	100.0	3.0	工银300	4.060999870300293	sh	etf_cn
510360	sh	510360	100.0	3.0	广发300	1.3700000047683716	sh	etf_cn
510370	sh	510370	100.0	3.0	兴业300	20736.503593742847	sh	etf_cn
